chr2,239176073,239176557,2.00
chr2,239815792,239816262,3.36
chr2,240527219,240527864,2.84
chr2,240693586,240694116,1.62
chr2,240906728,240907206,3.86
chr2,241115413,241115914,8.34
chr3,7778626,7779094,2.53
chr3,13868369,13868879,1.69
chr3,18788411,18788870,3.43
chr3,27883895,27884346,9.62
chr3,36879653,36880275,4.52
chr3,40084219,40084719,11.72
chr3,40211930,40212384,1.00
chr3,47316271,47316773,6.50
chr3,56967112,56967566,4.43
chr3,69367301,69367751,1.00
chr3,72074325,72074789,3.73
chr3,75678395,75678853,4.53
chr3,75778548,75779053,4.98
chr3,76013508,76013967,3.23
chr3,76014285,76014745,1.99
chr3,76149631,76150085,4.57
chr3,81737163,81737613,1.00
chr3,124110115,124110575,5.56
chr3,133884632,133885126,4.54
chr3,143978424,143978882,2.83
chr3,155566052,155566552,3.75
chr3,156910992,156911454,1.00
chr3,181133933,181134432,4.05
chr3,183956415,183956911,5.81
chr3,183957632,183958096,7.04
chr3,185454538,185455071,4.48
chr3,197581595,197582170,3.24
chr4,731340,731887,1.86
chr4,736285,736887,3.74
chr4,744482,744996,1.44
chr4,1338455,1338972,4.44
chr4,2398522,2398978,4.51
chr4,2627227,2627732,0.85
chr4,2945927,2946445,3.70
chr4,3310026,3310480,5.02
chr4,6160753,6161211,3.02
chr4,6879627,6880088,3.72
chr4,7019525,7020087,4.36
chr4,7203318,7203813,2.23
chr4,7387458,7387932,9.47
chr4,7789182,7789647,3.57
chr4,8409389,8409971,5.65
chr4,11444917,11445411,3.71
chr4,14491500,14491974,2.50
chr4,15212531,15213007,2.46
chr4,45024741,45025375,7.88
chr4,47975957,47976481,2.65
chr4,72549849,72550314,0.91
chr4,74562515,74562967,1.00
chr4,85874558,85875014,4.19
chr4,87615722,87616254,4.02
chr4,88379947,88380402,6.99
chr4,91496455,91496921,3.56
chr4,92384352,92384824,2.32
chr4,100178428,100178878,8.79
chr4,101470383,101470843,7.40
chr4,108746943,108747449,4.11
chr4,136373757,136374467,5.27
chr4,148492401,148492857,1.00
chr4,163894622,163895108,6.27
chr4,176739740,176740200,3.48
chr4,177541025,177541491,1.33
chr4,183164073,183164557,1.00
chr4,183885896,183886348,6.34
chr4,184652766,184653254,1.28
chr4,186486753,186487401,3.22
chr4,186659351,186659871,2.73
chr4,187692190,187692688,1.29
chr4,188503435,188503896,0.46
chr4,188507061,188507582,1.00
chr5,158121,158601,4.76
chr5,175676,176479,2.28
chr5,628574,629109,6.02
chr5,635704,636183,3.14
chr5,661047,661518,2.77
chr5,1238144,1238842,6.05
chr5,1272904,1273990,3.41
chr5,1276454,1276907,2.85
chr5,1282931,1283390,4.58
chr5,1291341,1291825,2.45
chr5,1622533,1623074,5.79
chr5,4459098,4459569,1.00
chr5,4842784,4843302,3.59
chr5,28618990,28619531,2.28
chr5,34854919,34855374,2.55
chr5,35672033,35672492,1.00
chr5,39444807,39445261,3.21
chr5,52912283,52912737,4.82
chr5,60667627,60668103,5.58
chr5,61282027,61283105,2.08
chr5,76974116,76974647,2.59
chr5,80691724,80692196,9.19
chr5,92346345,92346838,3.53
chr5,95927248,95927744,3.80
chr5,109353871,109354336,6.80
chr5,125060714,125061176,2.75
chr5,138772589,138773064,0.97
chr5,145372690,145373155,1.29
chr5,160653206,160653705,4.84
chr5,165118150,165118600,2.98
chr5,170375360,170375814,2.60
chr5,170517660,170518149,3.91
chr5,170915879,170916333,2.19
chr5,172368276,172368840,3.60
chr5,179212066,179212728,3.08
chr5,180615454,180615911,5.32
chr5,180618188,180618638,2.88
chr5,180916840,180917309,4.17
chr6,469016,469773,2.04
chr6,785966,786422,2.64
chr6,1053737,1054191,6.26
chr6,1745100,1745572,1.00
chr6,2853274,2853797,1.17
chr6,27380491,27380941,1.64
chr6,31429527,31429979,2.52
chr6,38103222,38103720,2.11
chr6,55477057,55477522,4.35
chr6,61955330,61955796,1.00
chr6,68897345,68897820,1.81
chr6,76546905,76547404,3.98
chr6,81740756,81741211,2.53
chr6,123265995,123266451,3.18
chr6,129286488,129287083,5.38
chr6,134687476,134687926,3.91
chr6,135934731,135935215,1.25
chr6,140681244,140681716,2.64
chr6,149762538,149763509,3.31
chr6,149964891,149965417,1.19
chr6,151090902,151091395,3.23
chr6,154099905,154100359,4.58
chr6,157146998,157147776,0.87
chr6,158169398,158169886,7.49
chr6,161654973,161655455,3.80
chr6,161873988,161874487,3.18
chr6,162011122,162011706,5.10
chr6,162327321,162327775,2.46
chr6,167169610,167170097,3.21
chr6,167977522,167978018,7.11
chr6,168075652,168076118,2.47
chr6,168233576,168234087,3.77
chr6,168237685,168238140,1.91
chr6,168560406,168561461,7.30
chr6,168562166,168562618,14.02
chr6,168572853,168573313,5.03
chr6,168594941,168595395,5.93
chr6,170139038,170139708,4.81
chr6,170140819,170141310,6.40
chr7,551351,551998,2.61
chr7,608442,608907,1.89
chr7,752090,752630,4.77
chr7,1127435,1127927,1.91
chr7,1887670,1888531,7.84
chr7,4260586,4261048,3.89
chr7,8152624,8153111,4.83
chr7,13070372,13070848,4.07
chr7,15530060,15530510,4.50
chr7,15531228,15531687,2.81
chr7,21724591,21725094,3.12
chr7,32420127,32420583,4.56
chr7,44036294,44036754,4.47
chr7,47362694,47363230,3.74
chr7,49981847,49982297,3.01
chr7,56639232,56639797,2.07
chr7,57216780,57217370,2.28
chr7,65647261,65647721,2.90
chr7,69356649,69357125,2.49
chr7,73040048,73040514,1.67
chr7,83096835,83097301,5.54
chr7,84086268,84086752,5.80
chr7,87626059,87626948,4.49
chr7,88625470,88625926,2.10
chr7,98242451,98243084,4.30
chr7,137152937,137153425,3.69
chr7,143859678,143860206,4.15
chr7,144780896,144781370,5.02
chr7,147775110,147775566,3.47
chr7,150035059,150035621,2.33
chr7,151397431,151397901,7.04
chr7,151603373,151603833,2.62
chr7,154749249,154749701,8.82
chr7,155445410,155445886,5.16
chr7,157543890,157544340,3.49
chr7,157901501,157901973,4.01
chr7,157926981,157927560,4.18
chr7,157953964,157954546,4.36
chr7,158089722,158090317,5.04
chr7,158109001,158109472,6.38
chr7,158158482,158159358,9.95
chr7,158164153,158164615,1.54
chr7,158187987,158188475,2.31
chr7,158331106,158331603,13.55
chr7,158341849,158342390,6.10
chr7,158360999,158361482,0.93
chr7,158521366,158522283,2.94
chr7,159023489,159024019,2.89
chr7,159100918,159101427,3.42
chr8,679779,680262,7.72
chr8,713739,714397,3.49
chr8,3237562,3238026,4.55
chr8,3323875,3324414,10.97
chr8,3558472,3558955,6.29
chr8,3670788,3671286,5.95
chr8,3983781,3984307,4.74
chr8,6112706,6113156,3.56
chr8,10805385,10806065,1.83
chr8,11026114,11026589,6.47
chr8,11455621,11456422,4.68
chr8,13218851,13219313,3.92
chr8,16707791,16708271,3.83
chr8,19461594,19462049,5.55
chr8,25605384,25605861,4.92
chr8,26556002,26556485,1.05
chr8,39502590,39503054,5.19
chr8,51696543,51697041,2.09
chr8,55721960,55722432,2.48
chr8,62211785,62212579,4.34
chr8,97840641,97841353,2.71
chr8,99496879,99497329,1.93
chr8,101623360,101623856,2.17
chr8,120919774,120920238,4.47
chr8,124009614,124010107,1.66
chr8,132746178,132746688,1.00
chr8,138712487,138713017,4.39
chr8,140156875,140157568,10.76
chr8,140338606,140339059,4.15
chr8,140595564,140596021,4.66
chr8,142150430,142151157,2.72
chr8,142217644,142218236,6.06
chr8,142282394,142282852,3.24
chr8,142300897,142301364,3.38
chr8,142325771,142326265,3.63
chr8,142481739,142482241,5.05
chr8,142519888,142520599,3.37
chr8,143256120,143256588,4.90
chr8,143342408,143342881,4.69
chr8,144020427,144020889,3.84
chr8,144021106,144021716,2.67
chr8,144022513,144023510,2.16
chr8,144038114,144038832,2.98
chr8,144556467,144557567,4.48
chr9,9844850,9845351,2.12
chr9,14860982,14861440,4.53
chr9,26104220,26104682,1.39
chr9,32900416,32901306,4.82
chr9,83378250,83378702,4.19
chr9,89059078,89059926,2.79
chr9,93587055,93587618,3.14
chr9,93671150,93671692,5.08
chr9,100100549,100101004,6.36
chr9,112866578,112867052,4.22
chr9,131515643,131516113,2.12
chr9,132173628,132174139,4.89
chr9,133254757,133255344,8.43
chr9,133705069,133705571,1.32
chr9,133791744,133792218,3.23
chr9,133952636,133953240,3.05
chr9,134759224,134759698,3.10
chr9,134829139,134829626,3.52
chr9,136237343,136237916,3.06
chr9,136755626,136756194,3.08
chr9,137565023,137565509,1.30
chr9,137669121,137669594,2.37
chr9,137948829,137949311,2.78
chr10,523220,523684,1.90
chr10,632663,633117,5.38
chr10,655825,656371,2.28
chr10,1009837,1010393,4.81
chr10,1438611,1439147,2.35
chr10,1459713,1460351,4.14
chr10,1460631,1461099,4.00
chr10,1540310,1540793,2.73
chr10,1558448,1558907,3.96
chr10,1577003,1577482,8.32
chr10,1699045,1699525,2.00
chr10,1700806,1701290,1.72
chr10,2501365,2501828,4.72
chr10,2522802,2523258,2.37
chr10,6819089,6819573,2.77
chr10,7953676,7954280,2.69
chr10,11885161,11885717,3.18
chr10,20126258,20126824,4.22
chr10,28901631,28902091,3.12
chr10,51857853,51858327,2.07
chr10,58244010,58244633,2.14
chr10,68059274,68059933,2.67
chr10,71688774,71689325,1.75
chr10,104696028,104696590,1.96
chr10,118843006,118843464,5.61
chr10,119394163,119394888,2.72
chr10,119426741,119427401,3.47
chr10,124610369,124611231,1.14
chr10,130301021,130301526,1.54
chr10,130332741,130333361,3.26
chr10,131176697,131177163,4.52
chr10,131289659,131290122,1.49
chr10,132724561,132725174,2.26
chr10,132767612,132768392,4.76
chr10,132825834,132826310,2.87
chr10,132877562,132878043,3.65
chr10,132895691,132896249,4.73
chr10,133112258,133112712,1.66
chr10,133163756,133164210,2.83
chr10,133280749,133281397,2.00
chr10,133525052,133525536,3.68
chr11,326117,326584,3.25
chr11,2385403,2385865,3.47
chr11,5657354,5657830,1.00
chr11,11559524,11560014,1.80
chr11,18143451,18143938,1.00
chr11,24566694,24567147,1.23
chr11,36350800,36351883,6.65
chr11,68084129,68084631,3.93
chr11,68372047,68372612,4.40
chr11,68891880,68892396,3.22
chr11,70012334,70012827,2.96
chr11,70946578,70947050,4.00
chr11,71095645,71096205,2.26
chr11,71677730,71678182,3.26
chr11,79139465,79139921,5.01
chr11,82416358,82416818,3.07
chr11,84099810,84100382,3.79
chr11,86307115,86307578,3.38
chr11,97914578,97915054,2.56
chr11,111358110,111358592,4.85
chr11,117486055,117486590,3.60
chr11,120328573,120329042,7.10
chr11,133125434,133125948,4.74
chr11,133140802,133141307,2.98
chr11,134138167,134138640,4.47
chr11,134439996,134440532,2.40
chr11,134656311,134656935,2.05
chr11,134759992,134760540,7.68
chr12,5928205,5928668,5.99
chr12,7420815,7421297,2.58
chr12,9402586,9403153,3.02
chr12,26802359,26802809,3.02
chr12,39713027,39713505,5.68
chr12,41402104,41402660,3.47
chr12,51498585,51499284,1.76
chr12,59671764,59672391,4.04
chr12,64366018,64366472,5.61
chr12,81642433,81642914,4.48
chr12,90092727,90093219,5.43
chr12,96664532,96665014,3.01
chr12,116841610,116842082,2.25
chr12,124438668,124439162,9.83
chr12,128113141,128113607,3.73
chr12,128188513,128189587,5.22
chr12,128292389,128292848,4.29
chr12,128385134,128385589,1.49
chr12,128473022,128473517,3.13
chr12,129387971,129388454,6.72
chr12,131046055,131046509,4.97
chr12,132295653,132296120,2.72
chr12,132894931,132895412,3.65
chr13,20497173,20497694,6.05
chr13,21290273,21290892,4.01
chr13,24190042,24190566,3.40
chr13,35958027,35958484,13.53
chr13,40393469,40394132,2.55
chr13,40955278,40955989,1.32
chr13,49269040,49269506,1.11
chr13,60977098,60978112,8.43
chr13,63917605,63918141,2.01
chr13,69247151,69247605,2.02
chr13,71735064,71735603,6.29
chr13,77703775,77704253,15.24
chr13,85488764,85489214,7.31
chr13,85699843,85700309,4.10
chr13,85730026,85730510,6.00
chr13,94288594,94289057,5.83
chr13,99462949,99463413,4.07
chr13,109694412,109694931,2.62
chr13,110154568,110155036,1.98
chr13,110252805,110253337,4.10
chr13,110313345,110313813,1.59
chr13,110481020,110481990,10.81
chr13,110496362,110497020,5.01
chr13,111326060,111326548,5.27
chr13,112741093,112741570,2.77
chr13,112864704,112865158,2.72
chr13,113136422,113137149,1.43
chr13,113231947,113232475,4.18
chr13,113345801,113346259,2.66
chr13,113434353,113434837,4.05
chr13,113541366,113541823,4.94
chr13,113789920,113790544,4.06
chr13,114007726,114008185,0.98
chr13,114028157,114028649,1.68
chr13,114052735,114053273,5.72
chr13,114073053,114073717,5.07
chr13,114199636,114200190,4.90
chr14,19170247,19170699,6.90
chr14,22367664,22368115,2.93
chr14,31249801,31250257,3.54
chr14,42649811,42650263,3.59
chr14,46010884,46011346,4.21
chr14,50390316,50390772,5.22
chr14,55331498,55332108,2.80
chr14,79631590,79632069,4.03
chr14,82675608,82676062,7.92
chr14,91156903,91157467,1.87
chr14,95423304,95423806,2.22
chr14,97787922,97788382,6.10
chr14,101196339,101196795,2.80
chr14,101724765,101725217,4.54
chr14,104948354,104949249,4.26
chr15,23439765,23440273,3.68
chr15,27306775,27307263,6.02
chr15,27308169,27308770,6.79
chr15,27848730,27849316,3.81
chr15,40355913,40356379,1.82
chr15,57689494,57690022,2.98
chr15,64577070,64577628,3.54
chr15,66998260,66998770,2.10
chr15,69384188,69384805,2.41
chr15,90256366,90256830,4.20
chr15,91956775,91957241,3.43
chr15,98437538,98438070,2.69
chr15,98522376,98522845,2.25
chr15,99799576,99800067,4.24
chr15,100511382,100511969,1.00
chr15,100581983,100582781,1.00
chr16,81579,82377,5.71
chr16,123729,124217,3.58
chr16,334189,334713,4.29
chr16,378142,378716,1.87
chr16,570843,571429,1.38
chr16,1191050,1191503,5.00
chr16,1728564,1729022,2.80
chr16,2164063,2164586,3.40
chr16,3053981,3054589,3.05
chr16,5825541,5825993,2.59
chr16,7932286,7932786,5.97
chr16,8562725,8563185,5.23
chr16,10039804,10040323,3.09
chr16,10652380,10653088,0.97
chr16,10764542,10765048,2.46
chr16,30751703,30752409,2.01
chr16,46907770,46908232,2.31
chr16,78321106,78321572,3.66
chr16,80568484,80568952,1.00
chr16,81669459,81669913,2.72
chr16,83918268,83918770,5.30
chr16,83950077,83950537,13.79
chr16,84124708,84125184,3.32
chr16,87144909,87145471,9.19
chr16,89142422,89142952,3.59
chr16,89833979,89834445,3.44
chr16,89852635,89853195,2.28
chr16,89908475,89908959,1.44
chr17,541389,541862,3.72
chr17,548194,548692,4.79
chr17,646273,646758,14.79
chr17,768554,769011,3.89
chr17,891577,892050,4.40
chr17,2035230,2035702,1.81
chr17,3383739,3384194,1.00
chr17,9429573,9430029,4.26
chr17,10846268,10847025,6.41
chr17,11711676,11712128,2.77
chr17,39849990,39850465,3.77
chr17,49150057,49150508,1.96
chr17,51717508,51717958,1.51
chr17,60042180,60042913,4.05
chr17,72304515,72304987,6.89
chr17,75967484,75967938,3.04
chr17,77484710,77485215,1.89
chr17,77562426,77562932,5.54
chr17,79512459,79512909,5.99
chr17,80024311,80024785,11.08
chr17,80089952,80090416,4.81
chr17,80825065,80825518,3.05
chr17,80896227,80896677,1.86
chr17,80918240,80918748,2.50
chr17,81155920,81156378,2.40
chr17,81253511,81253962,2.11
chr17,81990265,81990733,1.96
chr17,82424877,82425402,1.91
chr17,82575717,82576246,2.24
chr17,82613983,82614455,1.45
chr17,83017961,83018481,3.40
chr18,1962701,1963290,1.64
chr18,6272175,6272692,1.76
chr18,13288506,13288957,3.65
chr18,15318574,15319043,2.10
chr18,28156288,28156952,4.23
chr18,28694363,28694856,3.19
chr18,31149888,31150491,3.30
chr18,34984706,34985164,4.34
chr18,42009416,42009876,1.00
chr18,47850424,47851049,6.37
chr18,48221188,48221649,2.49
chr18,54779814,54780317,3.79
chr18,57732091,57732545,3.71
chr18,58550197,58550650,6.19
chr18,63198548,63199044,5.13
chr18,71198235,71198790,2.01
chr18,75105022,75105498,2.14
chr18,76239729,76240408,3.12
chr18,77490268,77490720,2.03
chr18,77545311,77545762,2.22
chr18,79144840,79145762,2.24
chr18,79236515,79237017,3.96
chr18,79356606,79357194,3.15
chr18,79366922,79367383,5.98
chr18,79473931,79474454,5.24
chr18,79909388,79910250,3.70
chr19,398337,398795,4.14
chr19,423370,423831,1.44
chr19,602734,603213,3.77
chr19,1165663,1166127,2.15
chr19,2345562,2346038,4.39
chr19,2348602,2349102,12.23
chr19,2802033,2802625,2.00
chr19,2835913,2836395,3.14
chr19,4334652,4335127,2.47
chr19,4511125,4511920,4.47
chr19,4553183,4553648,1.45
chr19,6700196,6700677,3.98
chr19,8422440,8423150,2.99
chr19,8574345,8574795,3.76
chr19,30383452,30384292,2.51
chr19,37746872,37747534,1.00
chr19,45193665,45194375,1.84
chr19,46187221,46187993,4.57
chr19,49414474,49414961,1.43
chr19,50811672,50812204,3.16
chr19,53880163,53880663,1.04
chr19,55849882,55850358,5.50
chr19,56234875,56235380,2.54
chr19,56609416,56609910,2.32
chr19,57499372,57499838,1.00
chr19,58258197,58258657,2.54
chr20,1765792,1766299,4.87
chr20,6462511,6462967,2.46
chr20,14954793,14955249,6.99
chr20,15020950,15021478,4.01
chr20,18708011,18708477,3.23
chr20,33057324,33057820,2.44
chr20,38313930,38314390,4.86
chr20,48124317,48125105,6.44
chr20,52424289,52424769,3.04
chr20,58694964,58695420,2.82
chr20,61282744,61283221,2.88
chr20,61375752,61376248,4.87
chr20,61383239,61383741,4.01
chr20,61390276,61390779,4.89
chr20,61545876,61546326,4.37
chr20,63571401,63571852,12.97
chr21,9007449,9007945,12.37
chr21,9098822,9099289,3.78
chr21,14161491,14161978,6.28
chr21,15030705,15031253,4.27
chr21,18315205,18315956,1.71
chr21,32030203,32030663,2.00
chr21,35630348,35630868,4.64
chr21,37756390,37757003,6.34
chr21,38429278,38429766,2.97
chr21,40348085,40348632,8.29
chr21,42267347,42267813,2.02
chr21,42283525,42283983,0.90
chr21,44991142,44991626,5.19
chr21,45470726,45471335,1.84
chr21,46140350,46140851,5.78
chr22,18186031,18186485,3.46
chr22,18370302,18370756,7.16
chr22,18387693,18388163,4.02
chr22,29119835,29120374,7.80
chr22,36609237,36609755,2.20
chr22,43834288,43834800,1.59
chr22,44691984,44692458,2.17
chr22,44884061,44884602,2.16
chr22,46616655,46617155,5.12
chr22,47069450,47069992,2.16
chr22,47091071,47091573,2.99
chr22,48605033,48605517,4.07
chr22,49623946,49624461,2.51
chr22,50233851,50234537,3.86
chrX,2844304,2844784,3.14
chrX,3325778,3326344,9.55
chrX,9703010,9703460,3.79
chrX,47971358,47971832,6.20
chrX,65450275,65450979,5.90
chrX,85087875,85088330,3.67
chrX,98654072,98654549,5.90
chrX,98848986,98849532,3.82
chrX,101433003,101433453,2.10
chrX,102559547,102560005,4.52
chrX,129784703,129785252,1.84
chrX,132044508,132044996,3.60
chrX,142057988,142058457,3.12
